x,y
13.30000000000001,33.45227834275096
13.40000000000001,25.72274358841063
13.50000000000001,32.753329945312466
13.60000000000001,35.27201071350899
13.70000000000001,32.73344148375337
13.800000000000011,31.445490401561017
13.900000000000011,32.25883089891147
14.00000000000001,34.46980414624231
14.10000000000001,27.93802448698034
14.20000000000001,30.353523862608466
14.300000000000011,32.59846836090781
14.400000000000011,36.390245231723966
14.50000000000001,36.14147979978626
14.600000000000012,34.68341773625968
14.700000000000012,31.155501223861556
14.800000000000011,40.745984729292715
14.900000000000011,31.78211497206708
15.00000000000001,31.275445728105073
15.100000000000012,33.86956218060762
15.200000000000012,33.535963019387275
15.300000000000011,25.326660556856833
15.400000000000013,42.611239366618946
15.500000000000012,31.76019542337523
15.600000000000012,37.92518949048524
15.700000000000012,31.30096819558582
15.800000000000011,35.60718860069912
15.900000000000013,40.03462979962715
16.000000000000014,37.37040979395145
16.100000000000012,38.50756705101145
16.200000000000014,40.355310234729814
16.30000000000001,41.700751855850456
16.400000000000013,37.990521585713886
16.500000000000014,33.51705144139059
16.600000000000012,36.63899008281126
16.700000000000014,44.33359674987768
16.80000000000001,32.35668280278403
16.900000000000013,29.890675049130373
17.000000000000014,39.13621458181807
17.100000000000016,39.060075387697545
17.200000000000014,39.69306654194253
17.30000000000001,36.71450679622594
17.400000000000013,35.34205464109547
17.500000000000014,36.41392544287042
17.600000000000016,35.265670689603965
17.700000000000014,36.23350332279584
17.800000000000015,41.728360981701336
17.900000000000013,33.07037920280335
18.000000000000014,42.45031783002629
18.100000000000016,41.54478533863443
18.200000000000014,38.47582966566285
18.300000000000015,42.09598336549685
18.400000000000013,39.31895678949389
18.500000000000014,35.86975561544983
18.600000000000016,35.742436746014
18.700000000000014,41.61631448818411
18.800000000000015,43.34998129591186
18.900000000000016,41.31797481022339
19.000000000000014,41.426676141472676
19.100000000000016,44.03866582874115
19.200000000000017,45.423334831642954
19.300000000000015,44.24972341673464
19.400000000000016,39.433620205638846
19.500000000000014,44.49147881354636
19.600000000000016,38.50032278601506
19.700000000000017,46.728512179103745
19.800000000000015,43.956513918026566
19.900000000000016,37.56374903043373
20.000000000000014,46.24232732489805
20.100000000000016,45.361789150993054
20.200000000000017,44.6108270568484
20.300000000000015,42.063908489572135
20.400000000000016,46.87576586905832
20.500000000000018,36.84227075669008
20.600000000000016,38.56525164890395
20.700000000000017,42.87482417192236
20.80000000000002,46.487977084232064
20.900000000000016,41.091398615143824
21.000000000000018,45.10135251516226
21.100000000000016,41.97339894879717
21.200000000000017,48.09838201485928
21.30000000000002,50.4444580157902
21.400000000000016,50.978503318064085
21.500000000000018,46.23834715629262
21.600000000000016,46.680994373057715
21.700000000000017,46.0296065218545
21.80000000000002,50.20375062928964
21.900000000000016,44.37282301883424
22.000000000000018,48.40963201387983
22.10000000000002,48.33697080063988
22.200000000000017,42.188780541826944
22.30000000000002,47.88138043087877
22.40000000000002,48.90457376248686
22.500000000000018,48.49200864694877
22.60000000000002,52.052560334730174
22.700000000000017,49.68616185998119
22.80000000000002,47.6205634859346
22.90000000000002,44.87236287934818
23.000000000000018,50.39790220173022
23.10000000000002,49.78391837384915
23.200000000000017,45.57189829838207
23.30000000000002,49.29100452669996
23.40000000000002,47.03379306941793
23.500000000000018,54.92864027546774
23.60000000000002,52.358050689104495
23.70000000000002,49.34472419357195
23.80000000000002,58.23565874359731
23.90000000000002,47.637700783813614
